"Customer Name","PO Number","SKU Code","Facility Name","Facility Location","PO Date","PO Expiry Date",HSN,"Item Code",Description,"Basic Rate",GST,"Net Landing Rate",MRP,"PO Quantity","Available Quantity","Unavailable Quantity"
Blinkit,1881310084935,BMHM500,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,48,0,48
Blinkit,1881310084935,1046272,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,36,0,36
Blinkit,1881310084935,BMHM1000,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,36,0,36
Blinkit,1881310084935,674117,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,32,0,32
Blinkit,1881310084981,4GH010C04401G0001,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70133700,10209138,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",253.87,18,299.57,455,72,0,72
Blinkit,1881310084981,4GB006C02601G0001,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70133700,10209130,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",269.63,18,318.16,485,24,0,24
Blinkit,1881310084981,4GH009C034,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,24,0,24
Blinkit,1881310084981,B02310,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,24,0,24
Blinkit,1881310084981,B01712,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,12,0,12
Blinkit,1881310084981,B00411,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,12,0,12
Blinkit,1881310084981,5V2055801G0055,"Moonstone Ventures LLP - Hyderabad H2","Survey no 712B , 715A 716, Devar Yajmal Village , Shamirpet Mandal Medchal, Telangana 501401",11-07-2025,11-08-2025,70133700,10130166,"Ocean Divano Pitcher Water Glass Jug (1.6 L, Transparent)(Pack)",445.5,18,525.69,820,12,0,12
Blinkit,1881410089888,1204823,"Moonstone Ventures LLP - Bengaluru B3","Sy. No. 89P,90,91,92P,93P,94P, 95P,96P,100P,101,102P, and 103P, Iggalur Village, , Attibele Hobli, Anekal Taluk, Bengaluru, Bengaluru Urban, Karnataka, 562106",10-07-2025,09-08-2025,70139900,10160824,"Pasabahce Rain Water Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,42,0,42
Blinkit,1881410089888,1204868,"Moonstone Ventures LLP - Bengaluru B3","Sy. No. 89P,90,91,92P,93P,94P, 95P,96P,100P,101,102P, and 103P, Iggalur Village, , Attibele Hobli, Anekal Taluk, Bengaluru, Bengaluru Urban, Karnataka, 562106",10-07-2025,09-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,1958610059629,1204334,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70133700,10160819,"Pasabahce Echo Whiskey Glass Set (300 ml, Transparent)",296.47,18,349.84,1499,48,0,48
Blinkit,1958610059629,674117,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,40,0,40
Blinkit,1958610059629,1046272,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,36,0,36
Blinkit,1958610059629,BMHM500,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,36,0,36
Blinkit,1958610059629,BMHM1000,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,36,0,36
Blinkit,1958610059649,4GH009C034,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,72,0,72
Blinkit,1958610059649,5B1831006G0000,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70133700,10063772,"Ocean Glass (290 ml, Transparent)(Pack)",353.63,18,417.28,645,12,0,12
Blinkit,1958610059649,B11011,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70133700,10144269,"Ocean Plaza Glass (320 ml, Transparent)(Carton)",402.45,18,474.89,899,12,0,12
Blinkit,1958610059649,P00623,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70133700,10144271,"Ocean Stack Glass Bowl Set (Transparent, 6 pcs)(Carton)",255.45,18,301.43,799,12,0,12
Blinkit,1958610059649,5015R1502G0000,"Moonstone Ventures LLP - Pune P2","GAT NO. 106-2, VILLAGE - SATE, TALUKA - MAVAL, DISTRICT - PUNE, Maval, Pune PMC & Rural, Maharashtra-410506",11-07-2025,11-08-2025,70134900,10120985,"Ocean Madison Wine Glass 22.3 cm (425 ml, Transparent)(Pack)",356.25,18,420.38,650,12,0,12
Blinkit,2054010030079,B13013,"Moonstone Ventures LLP - Dasna 2","Khasra No.-13MI, Khasra no.-11K, Khasra no.- 12, Khasra no 3MI, Khata No.672, Khata no.239, Khata no.-554, Khata no.-1193, Khata no.1060, Khata No 672 Galand, Hapur, Ghaziabad, Uttar Pradesh, 201015",10-07-2025,09-08-2025,70133700,10124985,"Ocean Ivory Hiball Glass Set (370 ml, Transparent)(Pack)",402.45,18,474.89,949,12,0,12
Blinkit,2054010030183,1204823,"Moonstone Ventures LLP - Dasna 2","Khasra No.-13MI, Khasra no.-11K, Khasra no.- 12, Khasra no 3MI, Khata No.672, Khata no.239, Khata no.-554, Khata no.-1193, Khata no.1060, Khata No 672 Galand, Hapur, Ghaziabad, Uttar Pradesh, 201015",10-07-2025,09-08-2025,70139900,10160824,"Pasabahce Rain Water Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,2054210031004,1204868,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",10-07-2025,09-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,2054210031010,B13013,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",10-07-2025,09-08-2025,70133700,10124985,"Ocean Ivory Hiball Glass Set (370 ml, Transparent)(Pack)",402.45,18,474.89,949,48,0,48
Blinkit,2054210031148,4GH010C04401G0001,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209138,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",253.87,18,299.57,455,48,0,48
Blinkit,2054210031148,B02110,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10124986,"Ocean Unity Hiball Water Glass (290 ml, Transparent)(Pack)",333.68,18,393.74,799,36,0,36
Blinkit,2054210031148,B00411,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,36,0,36
Blinkit,2054210031148,B02310,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,36,0,36
Blinkit,2054210031148,B01712,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,24,0,24
Blinkit,2054210031148,4GB006C04401G0001,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209132,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",303.75,18,358.43,550,24,0,24
Blinkit,2054210031148,B11010,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209379,"Ocean Plaza Whiskey Glass Set (295 ml, Transparent)(Box)",389.85,18,460.02,714,24,0,24
Blinkit,2054210031148,4GB006C02601G0001,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209130,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",269.63,18,318.16,485,24,0,24
Blinkit,2054210031148,5V2055801G0054,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209135,"Ocean Divano Pitcher Water Glass Jug (1660 ml, Transparent)(Box)",445.5,18,525.69,820,24,0,24
Blinkit,2054210031148,4GH010C02602G0001,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70133700,10209164,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",414,18,488.52,760,18,0,18
Blinkit,2054210031183,674117,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,40,0,40
Blinkit,2054210031183,1046272,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,36,0,36
Blinkit,2054210031183,BMHM500,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,36,0,36
Blinkit,2054210031183,BMHM1000,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,36,0,36
Blinkit,2054410051849,1204334,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10160819,"Pasabahce Echo Whiskey Glass Set (300 ml, Transparent)",296.47,0,349.84,1499,90,0,90
Blinkit,2054410051849,BMHM500,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,0,319,550,60,0,60
Blinkit,2054410051849,1204868,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,0,349.84,1499,60,0,60
Blinkit,2054410051849,674117,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,0,597.4,1030,56,0,56
Blinkit,2054410051849,1046272,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,0,359.6,620,54,0,54
Blinkit,2054410051849,BMHM1000,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,0,464,800,54,0,54
Blinkit,2054410051849,1204322,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70139900,10160815,"Pasabahce Rain Whiskey Glass Set (300 ml, Transparent)",296.47,0,349.84,1499,36,0,36
Blinkit,2054410051849,1204823,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70139900,10160824,"Pasabahce Rain Water Glass Set (350 ml, Transparent)",296.47,0,349.84,1499,18,0,18
Blinkit,2054410051915,B13013,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10124985,"Ocean Ivory Hiball Glass Set (370 ml, Transparent)(Pack)",402.45,0,474.89,949,144,0,144
Blinkit,2054410051915,5015R1502G0000,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70134900,10120985,"Ocean Madison Wine Glass 22.3 cm (425 ml, Transparent)(Pack)",356.25,0,420.38,650,108,0,108
Blinkit,2054410051915,P00840,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10155779,"Ocean Munich Glass Beer Mug Set (355 ml, Transparent)",282.75,0,333.65,510,84,0,84
Blinkit,2054410051915,B01712,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,0,407.37,629,60,0,60
Blinkit,2054410051915,5V2055801G0054,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209135,"Ocean Divano Pitcher Water Glass Jug (1660 ml, Transparent)(Box)",445.5,0,525.69,820,60,0,60
Blinkit,2054410051915,B02110,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10124986,"Ocean Unity Hiball Water Glass (290 ml, Transparent)(Pack)",333.68,0,393.74,799,48,0,48
Blinkit,2054410051915,B11010,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209379,"Ocean Plaza Whiskey Glass Set (295 ml, Transparent)(Box)",389.85,0,460.02,714,36,0,36
Blinkit,2054410051915,B02310,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,0,386.3,595,36,0,36
Blinkit,2054410051915,4GB006C04401G0001,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209132,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",303.75,0,358.43,550,24,0,24
Blinkit,2054410051915,4GH010C04401G0001,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209138,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",253.87,0,299.57,455,24,0,24
Blinkit,2054410051915,B00914,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",407.7,0,481.09,748,16,0,16
Blinkit,2054410051915,B00411,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,0,396.83,612,12,0,12
Blinkit,2054410051915,P01960,"Moonstone Ventures LLP - Farukhnagar SR","Vill Khalikpur, Tehsil Badli, Jhajjar 124105",11-07-2025,10-08-2025,70133700,10125019,"Ocean Centra Whiskey Glass Set (300 ml, Transparent)(Pack)",402.45,0,474.89,899,8,0,8
Blinkit,2108510041086,B13013,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10124985,"Ocean Ivory Hiball Glass Set (370 ml, Transparent)(Pack)",402.45,0,474.89,949,48,0,48
Blinkit,2108510041086,B02110,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10124986,"Ocean Unity Hiball Water Glass (290 ml, Transparent)(Pack)",333.68,0,393.74,799,36,0,36
Blinkit,2108510041086,B02310,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,0,386.3,595,36,0,36
Blinkit,2108510041086,4GH009C035,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10209663,"Ocean Lumi Borosilicate Glass Bottle (Transparent, 1 ltr)(Box)",248.63,0,293.38,445,24,0,24
Blinkit,2108510041086,B01712,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,0,407.37,629,24,0,24
Blinkit,2108510041086,5015R1502G0000,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70134900,10120985,"Ocean Madison Wine Glass 22.3 cm (425 ml, Transparent)(Pack)",356.25,0,420.38,650,24,0,24
Blinkit,2108510041086,4GB006C04401G0001,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10209132,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",303.75,0,358.43,550,24,0,24
Blinkit,2108510041086,4GB006C02601G0001,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10209130,"Ocean Lumi Borosilicate Glass Jar (Transparent, 750 ml)(Box)",269.63,0,318.16,485,24,0,24
Blinkit,2108510041086,B00411,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,0,396.83,612,24,0,24
Blinkit,2108510041086,5B1831006G0000,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10063772,"Ocean Glass (290 ml, Transparent)(Pack)",353.63,0,417.28,645,12,0,12
Blinkit,2108510041086,P00623,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70133700,10144271,"Ocean Stack Glass Bowl Set (Transparent, 6 pcs)(Carton)",255.45,0,301.43,799,12,0,12
Blinkit,2108510041115,BMHM500,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,0,319,550,48,0,48
Blinkit,2108510041115,674117,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,0,597.4,1030,48,0,48
Blinkit,2108510041115,1046272,"Moonstone Ventures LLP - Moonstone - Kundli","Shed A,B and C,Musthil 41,Khasra No.26--23,41--1-2 min, 2-2,3-1-1 3-1-2,3-2,4-1,4-2,7,8,9 and 42--5-2, NH-1,village Kumaspur, Adjoining to Jurasik park inn, Sonipat, Haryana, 131001",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,0,359.6,620,42,0,42
